episode,reward,makespan,load_balance,stability,meta_critic_loss,meta_actor_loss,td_error,fpga_critic_loss,fpga_actor_loss,fog_gpu_critic_loss,fog_gpu_actor_loss,cloud_critic_loss,cloud_actor_loss
40,799.3257288416648,2.0319230231576824,1.935061535037196,0.9248363906630541,1.145359992980957,-0.16639623045921326,0.4670368110140165,0.4686623513698578,-0.7883082628250122,0.947228193283081,0.6933944225311279,0.7524712085723877,1.1794296503067017
41,917.7399849591073,1.7570228478386178,1.947644872304249,0.9319463763568784,1.0443127155303955,-0.11637696623802185,0.42088033755620324,0.4839528799057007,-0.7611497044563293,0.5868862867355347,0.27224454283714294,0.8467867374420166,1.4144814014434814
42,924.3927031539009,1.9416654294092404,1.9520033008097954,0.9474167278862249,1.14181649684906,0.39500707387924194,0.47003121177355445,0.48433077335357666,-0.3957970142364502,0.7303563356399536,0.3595542907714844,1.0002379417419434,1.4669065475463867
43,828.0551616714813,1.6990836557255884,1.9475278424994158,0.9588328583214633,1.013198971748352,0.1602289378643036,0.42399134238561,0.4445345997810364,-0.5526161193847656,0.843656599521637,0.8506131768226624,0.7601079940795898,1.4075734615325928
44,901.7847929541676,1.6090439201713336,1.9511814378973174,0.9599600006581045,1.2097690105438232,0.07173965871334076,0.49715388317902887,0.4704412817955017,-0.5219820737838745,0.9118105173110962,0.8282511234283447,0.9542877674102783,1.6291327476501465
45,932.6126925132598,2.423686535449184,1.9281893794004057,0.9594076450363543,0.9641900062561035,-0.00011557340621948242,0.4206266154845556,0.49917489290237427,-0.5540937781333923,0.728778600692749,0.9260454773902893,0.9269958734512329,1.3441596031188965
46,889.8752388399873,1.8470278532190452,1.9517217895225842,0.9570110089771761,1.4022743701934814,0.0646420568227768,0.5415618071953455,0.4849727749824524,-0.7843852639198303,0.8176635503768921,0.709001898765564,0.9892822504043579,1.469179391860962
47,1032.0845925167932,2.0157631871927557,1.938143065857764,0.946340645043532,1.0328071117401123,0.1377643346786499,0.4222113986810049,0.475786030292511,-0.3762091100215912,0.6567488312721252,0.6777714490890503,0.835580587387085,1.5557475090026855
48,1022.156075915362,1.761444070497929,1.9200803705827694,0.9383461496370524,1.0713478326797485,0.2372552901506424,0.44961184759934747,0.46022021770477295,-0.5878419876098633,0.6497524380683899,0.5769055485725403,1.0713260173797607,1.069029688835144
49,859.2735440386613,2.125608797490979,1.9298498037728757,0.9388148853320272,1.0391039848327637,-0.20200973749160767,0.41536957025527954,0.4778100252151489,-0.8039578795433044,0.6049189567565918,1.071232557296753,0.7843939065933228,1.5032806396484375
50,919.6362833805701,1.6524367100631088,1.9277417760187998,0.9455130851222753,1.6329108476638794,-0.40159255266189575,0.5776792168617249,0.5110900402069092,-0.7695910334587097,0.6889716386795044,0.46710675954818726,0.8333563804626465,1.5372881889343262
51,925.9289164362093,1.7556009169458464,1.9471074886017423,0.9487300186393297,1.042157769203186,0.13152122497558594,0.4418157090743383,0.5068443417549133,-0.644216775894165,0.717035174369812,1.1701658964157104,0.9514356851577759,1.1674375534057617
52,944.5873194387241,1.9225027058719404,1.927307131719904,0.9504031364652457,1.1105114221572876,0.08150994777679443,0.4614889522393545,0.48670661449432373,-0.25537359714508057,0.8574187755584717,0.3779534697532654,0.8622077703475952,1.4770970344543457
53,866.2686002304251,2.001663972239143,1.9304584983269422,0.9537844085180216,1.3828599452972412,0.26904910802841187,0.5239740063746771,0.5160537362098694,-0.5292006731033325,0.6792051792144775,0.739349901676178,0.9438493251800537,1.2140065431594849
54,960.0358731877841,1.7315641862524898,1.9312995140944427,0.9608774477685939,1.2068657875061035,0.18373091518878937,0.5030003090699514,0.5030860900878906,-0.7742860317230225,1.186807632446289,0.7177063226699829,0.7255126237869263,1.2441904544830322
55,1015.0064052098832,2.194152437012567,1.9091647454327643,0.9604877524613976,0.9740844964981079,0.300231397151947,0.41962816317876184,0.5016404986381531,-0.5909969806671143,0.8945956826210022,0.5398247838020325,0.7170482873916626,1.8565503358840942
56,993.9334116196706,2.068984027269452,1.878209612865495,0.9584384293917617,1.1626819372177124,0.13351182639598846,0.47115334371725714,0.458415687084198,-0.4409804940223694,0.6467956304550171,0.9421289563179016,1.0605829954147339,1.573545217514038
57,957.212204419981,1.5299765420880274,1.9164938557520443,0.9581775159654388,1.1880351305007935,-0.22853180766105652,0.45517369359731674,0.4912419617176056,-0.7744773626327515,0.6692272424697876,0.6089257001876831,0.7375097274780273,1.5572923421859741
58,934.3418115169809,1.8302567666789227,1.9125977948477824,0.9578819349018887,0.9995372295379639,0.189798966050148,0.42594875395298004,0.42747044563293457,-0.54904705286026,0.9195266366004944,0.3974536061286926,0.7657762765884399,1.0304315090179443
59,874.081761725891,1.85524730494878,1.9018783053680366,0.9542068150171051,1.2837600708007812,0.4515100419521332,0.5068397869666418,0.6075655221939087,-0.45904624462127686,0.756896436214447,0.16587160527706146,0.8663352727890015,1.0897891521453857
60,1021.287503034887,2.202498606707716,1.9234694084188275,0.9470936803704625,0.991879940032959,-0.20294877886772156,0.41618191699186957,0.46825993061065674,-0.5564100742340088,0.6943725943565369,0.7028265595436096,0.8559106588363647,1.4148896932601929
61,903.7767644437164,1.6075398065395585,1.9243872051956723,0.9451041525928247,1.1419415473937988,0.49950069189071655,0.434815930823485,0.46713849902153015,-0.6131092309951782,0.6503810882568359,0.4084497094154358,0.6744469404220581,1.630163550376892
62,676.872123912106,1.810242674998446,1.8839047270246587,0.9490771754369763,1.0663745403289795,0.7436225414276123,0.4262587527434031,0.508517861366272,-0.7433714866638184,0.6892815828323364,0.9227972030639648,0.7181819677352905,2.0606932640075684
63,1037.4993221552065,1.862933905781422,1.921024739924653,0.9514955784101081,1.1775472164154053,0.5174087285995483,0.4541774416963259,0.42171141505241394,-0.4139443635940552,0.5897769927978516,1.185233235359192,0.9059992432594299,1.9357852935791016
64,796.0936717384437,1.967279067556303,1.886786953415445,0.9538264180698278,1.116562843322754,0.3173511326313019,0.4530907620986303,0.4631599187850952,-0.5483225584030151,0.8172927498817444,0.7750338912010193,0.8069479465484619,0.2698158025741577
65,873.957605149609,1.870783818246682,1.9322963323168063,0.956780313858448,1.3673624992370605,-0.056455761194229126,0.513731837272644,0.4860419034957886,-0.358070433139801,0.7474700212478638,0.8332163095474243,0.8291826248168945,0.6162260174751282
66,934.5077166820485,1.6837355803900447,1.9100515544979677,0.9611289358475391,1.1442055702209473,-0.15288999676704407,0.4700076853235563,0.4657573997974396,-0.10359916090965271,0.7603349089622498,0.6794017553329468,0.981383204460144,1.159674048423767
67,889.1278105595927,2.049363688841135,1.9098436511919707,0.9628718845899182,1.2310516834259033,0.2557365894317627,0.4952377378940582,0.5099820494651794,-0.9576684236526489,0.6463236212730408,0.5276622176170349,1.0933921337127686,1.8991234302520752
68,942.9340877184079,2.288206432278221,1.8950114823461544,0.9622138684496716,1.3306442499160767,-0.19464942812919617,0.5160603821277618,0.5113908052444458,-0.7207413911819458,0.6332927942276001,0.9383922219276428,1.0561082363128662,1.2115802764892578
69,923.1119344316202,1.8525912764803192,1.9255782779390993,0.9576250206092131,1.01111900806427,0.27662190794944763,0.45236752927303314,0.5266760587692261,-0.5885748267173767,0.7128807902336121,0.3566095232963562,1.1554964780807495,1.352447748184204
70,913.1900247645301,1.7756952217997732,1.9231599553757281,0.953221481438842,1.1958377361297607,0.28413137793540955,0.4882190326849619,0.5172051191329956,-0.7141002416610718,0.7392333745956421,0.012333840131759644,1.0146766901016235,1.059269905090332
71,822.7872217017605,1.6316790010428812,1.9250379644988416,0.9450262539619192,1.0774558782577515,0.11098705232143402,0.44055895507335663,0.5015050172805786,-0.6007100343704224,0.6762187480926514,0.3337970972061157,0.8766160607337952,1.0197087526321411
72,861.4295587782611,1.71504683824027,1.8974854073792493,0.9330872069960002,1.1858340501785278,0.258172869682312,0.4654217561086019,0.5488269329071045,-0.7433257102966309,0.7296107411384583,0.9638227224349976,0.7491212487220764,2.1701228618621826
73,1025.4302943263444,2.231204943836723,1.8739136539043368,0.9237277489205548,1.0347654819488525,0.13315053284168243,0.4258980080485344,0.47347381711006165,-0.779888391494751,0.715107262134552,0.4549714922904968,0.8178985714912415,1.7942285537719727
74,776.8777984668386,2.0114411277229607,1.9145958674877672,0.9232985187576819,1.1217525005340576,0.29331329464912415,0.47817804416020715,0.4706094264984131,-0.03634266555309296,0.8812565803527832,0.9573405981063843,1.0210130214691162,2.056086540222168
75,916.7307457340221,1.9780842837086168,1.8943842166993472,0.9245497030793796,1.0888707637786865,0.32050037384033203,0.4287246515353521,0.47247642278671265,-0.6164472103118896,0.6251937747001648,0.4800475835800171,0.7804133296012878,0.9865831136703491
76,822.6114171293895,1.6859475733208154,1.9104220487528691,0.9266237904732951,1.0501130819320679,0.25385892391204834,0.4693952898184458,0.5368173122406006,-0.718244731426239,0.8380029201507568,0.7636030912399292,1.107583999633789,2.4830210208892822
77,922.4067761769942,1.8343130923278632,1.9070983919596385,0.9307752050962544,1.1783745288848877,0.005528450012207031,0.48550369342168176,0.4749264121055603,-0.6379634737968445,0.9109135270118713,0.5688055753707886,0.9050807952880859,0.4966426491737366
78,807.2530569219293,1.6946561658668757,1.9232278727742582,0.9355702625848586,1.119377851486206,-0.00897228717803955,0.44770023971796036,0.49810823798179626,-0.6912426948547363,0.6554418802261353,-0.06854262948036194,0.8607192039489746,0.747669517993927
79,1032.7773797498883,2.006894491734053,1.9034822320483762,0.9383167225654997,1.2667407989501953,0.07695689797401428,0.48643338680267334,0.557369589805603,-0.6318913698196411,0.7411408424377441,0.9725348949432373,0.738467812538147,1.569382905960083
80,852.2342510653575,1.941676654516737,1.9052439852948,0.942852218475943,1.089566946029663,0.455997496843338,0.4381240258614222,0.4563513398170471,-0.4962270259857178,0.8160372376441956,0.4219200015068054,0.7163988947868347,1.5131194591522217
81,770.0437980318115,1.453726909865931,1.9009817527216033,0.9533346912230585,1.192093849182129,-0.0804099440574646,0.49082351227601373,0.5805416107177734,-0.6969853043556213,0.8806663155555725,0.9293639659881592,0.8523926734924316,1.7768927812576294
82,927.8794378100447,1.6877508819473352,1.914380232803107,0.9604700400453845,1.207798719406128,0.17204178869724274,0.4677455176909765,0.4732218384742737,-1.0641400814056396,0.7702831625938416,0.6823354959487915,0.7460450530052185,1.215989351272583
83,840.796703977994,2.0583349042733414,1.8886528376339609,0.9587514567493359,0.9451273679733276,-0.3761615753173828,0.39888331542412436,0.48255518078804016,-0.37184959650039673,0.6378926038742065,0.6729234457015991,0.8307698965072632,1.8158191442489624
84,814.1034183808206,2.391932640011577,1.8456898023807096,0.9463506910545125,1.2254236936569214,0.17371821403503418,0.4847771227359772,0.5295442342758179,-0.6934682726860046,0.645075798034668,0.9155229926109314,0.9664343595504761,1.7157413959503174
85,939.0337532293834,1.8798965689472136,1.8856613153133879,0.9247990090942189,1.2158907651901245,0.46667999029159546,0.47392345468203223,0.507953405380249,-0.345780611038208,0.7160805463790894,1.4541082382202148,0.8153752088546753,1.6144349575042725
86,731.7150039600127,1.8159639654537232,1.8785280300766158,0.9031265893029286,1.3967254161834717,0.07685248553752899,0.4993794610102972,0.4748465418815613,-0.49382805824279785,0.5272769927978516,0.5168757438659668,0.8002537488937378,1.593615174293518
87,883.8080251723898,2.141740026900329,1.9008024487700528,0.9018466255256204,1.030164361000061,0.14302141964435577,0.41837296883265174,0.4668583869934082,-0.6530477404594421,0.522788405418396,0.6954386830329895,0.940335750579834,1.889233112335205
88,925.2453994693418,1.844061607761222,1.930685502964334,0.9226333270523405,1.2019597291946411,0.132736474275589,0.4857036620378494,0.5020754337310791,-0.7265506386756897,0.7482221722602844,0.42439550161361694,0.9722671508789062,0.9568210244178772
89,869.1082288018602,1.953797807598901,1.8771807667282572,0.9458450415167197,0.9321755170822144,-0.12634408473968506,0.39989432195822394,0.5873069763183594,-0.6630048155784607,0.6764320135116577,0.3775736093521118,0.7384663224220276,1.2010372877120972
90,1041.8604375042732,1.7374409887535796,1.9094746924357588,0.9583829770415714,0.9830417633056641,0.2799634039402008,0.4409375488758087,0.530290961265564,-0.49128103256225586,0.7038280963897705,0.9990749955177307,1.108006238937378,1.2150741815567017
91,1086.715834281738,1.98887052140812,1.9121415129488195,0.9604266554587657,1.1821640729904175,0.1464298814535141,0.4694737295309702,0.4844933748245239,-0.23091888427734375,0.6982553005218506,1.0115768909454346,0.9044438600540161,1.8331400156021118
92,790.5869846447777,2.0512377044775083,1.8901438203848813,0.9624535840092975,1.048060417175293,0.13371576368808746,0.4257722397645315,0.473921537399292,-0.3425217866897583,0.6536656022071838,0.8105582594871521,0.8374984860420227,0.7028594017028809
93,1104.1844745328076,2.3206351378348287,1.8966320123281462,0.9574706252080529,1.1732194423675537,-0.14255386590957642,0.45647716522216797,0.5045458078384399,-0.9887823462486267,0.7064122557640076,0.16345608234405518,0.747109591960907,1.2506219148635864
94,845.6514096256165,2.01804370900243,1.8956863865761189,0.9462642802422916,1.1710870265960693,0.3138316571712494,0.5032169471184412,0.5207054615020752,-0.31246882677078247,0.8126772046089172,0.5276886224746704,1.1919596195220947,1.1657217741012573
95,980.1003390908672,2.4880171666138904,1.872464915097973,0.9243274126809095,1.1155431270599365,-0.17438578605651855,0.46899408350388205,0.47625139355659485,-0.10073943436145782,0.5679492950439453,0.34682920575141907,1.2370989322662354,1.468430995941162
96,711.3208920022851,1.4728480233912815,1.910223719616407,0.920425138845208,1.2614185810089111,0.30509862303733826,0.5040376434723536,0.610490620136261,-0.4515100121498108,0.843381404876709,0.9197676181793213,0.81032395362854,0.9747775793075562
97,1119.8611544636462,1.9896600354656246,1.9111728473868446,0.9208997237984055,1.138115406036377,-0.028193503618240356,0.4705942695339521,0.4856875240802765,-0.520875096321106,0.695652961730957,0.06844408810138702,1.0514445304870605,1.8776297569274902
98,667.3562015933551,1.747176340295438,1.8971711776844795,0.9096981438609999,1.0633739233016968,0.33619922399520874,0.4525597343842188,0.5490423440933228,-0.6338071823120117,0.62749844789505,1.0371288061141968,1.064054250717163,0.19045040011405945
99,905.6474758610684,1.7417228883548075,1.915717038804476,0.8992139827497814,1.099348783493042,0.11520460247993469,0.44979559878508246,0.45162516832351685,-0.5645424127578735,0.7725164890289307,0.41119584441185,0.8753591775894165,1.7349214553833008
100,794.2533924690607,1.5573185138993486,1.9018391563318717,0.9025513150308053,1.1718811988830566,0.19645506143569946,0.4947654282053312,0.42237338423728943,-0.4663984179496765,0.7766590118408203,0.13678371906280518,1.2225091457366943,0.8222774267196655
101,828.790862403747,1.301899962709865,1.924697117361248,0.9121054461698843,1.156996250152588,0.1671891212463379,0.45248478154341376,0.503829836845398,-0.6526639461517334,0.703265905380249,0.3426514267921448,0.7517328858375549,1.4199209213256836
102,877.3894959880934,1.718329498345757,1.8918470462632857,0.9226672181803567,1.3032262325286865,0.00295257568359375,0.5077854245901108,0.4752160906791687,-0.6148948669433594,0.7522164583206177,0.6388941407203674,0.9563138484954834,1.6218864917755127
103,938.3419193996849,1.5837922025050573,1.9279339062515677,0.9188454235152125,1.158002495765686,0.062147438526153564,0.4759856959184011,0.5329153537750244,-0.42599546909332275,0.750343918800354,0.39361876249313354,0.9545615911483765,0.7461214661598206
104,971.0092545625055,1.9446433463977184,1.923250479035615,0.9264895506812162,1.1721622943878174,0.1996009349822998,0.49614185094833374,0.4738306403160095,-0.7362626194953918,0.8643425107002258,0.523891806602478,1.0990421772003174,1.0828579664230347
105,1033.7699802346997,1.6820766025786336,1.8913608739883134,0.9290236111008733,1.1004741191864014,0.37553346157073975,0.46890161434809363,0.45605921745300293,-0.6261578798294067,0.8942126631736755,0.11658316850662231,0.9751251339912415,1.223129153251648
106,907.0871106278983,1.9474571563147396,1.9056805845585139,0.9264062092033469,1.0880093574523926,0.34941020607948303,0.46200456718603766,0.46838319301605225,-0.6137616038322449,0.5784286856651306,0.8293813467025757,1.2332148551940918,1.5849601030349731
107,867.9829223355674,1.7436563792340023,1.885681257142615,0.9236159222208725,1.2753313779830933,0.10751332342624664,0.48440730571746826,0.4258742928504944,-0.549456000328064,0.7473847270011902,0.9614323377609253,0.8136345148086548,2.0109362602233887
108,924.2660992618637,2.4583970341114942,1.8820247305322795,0.9194749009393087,0.9355931878089905,-0.022425591945648193,0.4033845514059067,0.45017504692077637,-0.4359709620475769,0.7684937715530396,0.4648306965827942,0.8151662349700928,1.5124777555465698
109,858.2037272833239,2.2314004769110434,1.863604130992176,0.9264980968058112,1.064007043838501,0.2903937101364136,0.4251235624154409,0.4584009647369385,-0.17518921196460724,0.7051037549972534,0.5581169128417969,0.7459568977355957,1.0628949403762817
110,948.9700433266678,2.2537986653436484,1.9006155224231212,0.8995501244107018,1.061807632446289,0.43289268016815186,0.45236926029125846,0.4782930314540863,-0.478363960981369,0.7598254680633545,0.6048392057418823,1.004889726638794,0.6323229074478149
111,1020.6544209058611,1.9151535151270764,1.9281673587291863,0.8960203749186676,1.0154411792755127,0.03252555429935455,0.40994721154371894,0.4612441062927246,-0.638901948928833,0.5909920930862427,1.1639925241470337,0.8208068013191223,1.6099085807800293
112,1023.4787158270918,1.9436569056889779,1.9183011332580087,0.901222988380231,1.0826396942138672,0.5852392911911011,0.42903871834278107,0.5316613912582397,-0.5544917583465576,0.7279870510101318,1.2869410514831543,0.6408970952033997,1.122649073600769
113,951.1233070044514,1.9952465735487601,1.904554865274276,0.9071116484761008,1.1495521068572998,0.2461806833744049,0.4502651418248812,0.4773752987384796,-0.4269926846027374,0.7202351093292236,0.9050790667533875,0.7569149732589722,2.0678791999816895
114,969.3547998307981,2.12139213532386,1.9158253998191306,0.9125201441831627,1.1614230871200562,0.0466507226228714,0.45368270079294837,0.5016977787017822,-0.5563676357269287,0.7274925708770752,0.012173876166343689,0.730732798576355,1.093131422996521
115,966.4596519177608,1.9171277442187185,1.8464265186200277,0.9137193562466582,1.0520751476287842,0.44106197357177734,0.4152255405982336,0.44076621532440186,-0.5609291195869446,0.7052913904190063,0.7179046869277954,0.6804234385490417,0.8349105715751648
116,988.3510549680151,1.9858941597525792,1.9196203898360131,0.9142523743963527,1.1223820447921753,0.32631757855415344,0.45679801205794013,0.5432701706886292,-0.5582615733146667,0.7928532361984253,0.9262920618057251,0.7783066034317017,1.01560378074646
117,893.603963806537,1.7397523362896727,1.9175420499361762,0.9140805806044083,1.1780941486358643,0.4572918713092804,0.5015868842601776,0.5117048025131226,-0.27036792039871216,1.0460649728775024,0.6282670497894287,0.9269903898239136,1.4657206535339355
